"","TMB dummy","TMB multi-spp pl","TMB multi-spp re","ADMB multi-spp"
"1",0.886508310771984,1.12440789049249,1.11387917503734,NA
"2",0.519794806168267,0.72329079241176,0.725638107538311,NA
"3",0.523183281499253,0.720750680002722,0.715466982301816,NA
"4",0.597985058645449,0.817111365292234,0.815377566587652,NA
"5",1.23620289348132,1.43393747770566,1.42724013329389,NA
"6",0.586916592135946,0.776311530376336,0.77463301283843,NA
"7",1.02681607687108,1.20046328250583,1.19703166002716,NA
"8",0.488142428673113,0.628532788668497,0.625232459691431,NA
"9",0.334806355602134,0.451956393671098,0.449039061551133,NA
"10",0.311909747186203,0.439668907970746,0.440384569660818,NA
"11",0.831051149223579,1.0038799326562,0.997833101801244,NA
"12",1.19137279431852,1.38367666455979,1.37829429723796,NA
"13",0.682206770521224,0.827855426354674,0.826868774147713,NA
"14",0.676917529173205,0.823549180875705,0.82304714091996,NA
"15",0.823578310815342,0.961251295013633,0.958496779148092,NA
"16",0.331656925160205,0.443672735797642,0.444968236344306,NA
"17",0.439192065431751,0.560817080240374,0.558425141294316,NA
"18",0.661384063627937,0.810341864833957,0.808539352023067,NA
"19",1.00921154461452,1.17524916720067,1.17109660612174,NA
"20",0.519772171456561,0.664142531069744,0.662853437648552,NA
"21",0.610508232177452,0.748758423442014,0.746915487756087,NA
"22",0.958451933974102,1.11154504640541,1.10661474406843,NA
"23",0.396144335593568,0.501988968207014,0.501638657606798,NA
"24",0.378281374026042,0.468189253231199,0.466861375503243,NA
"25",0.336552267487745,0.420990209014534,0.420722172147731,NA
"26",0.402022072956885,0.487496910895007,0.485430601841849,NA
"27",0.289181405965757,0.378130395700229,0.378591015982544,NA
"28",0.50163872296368,0.600587407526808,0.599584094614122,NA
"29",0.945960078429771,1.08234239260672,1.08000473285608,NA
"30",0.65001438223217,0.796971695624369,0.797366744393476,NA
"31",1.17054240627535,1.33881608421136,1.33597412795756,NA
"32",0.452161867360777,0.614960320486627,0.617215427073675,NA
"33",1.06249433979324,1.27038448035789,1.26564566773506,NA
"34",1.12676519733828,1.32982704581609,1.32758288381038,NA
"35",0.854573286659796,1.04035556877376,1.03726470236552,NA
"36",0.594326568031805,0.774606668972632,0.77226430700276,NA
"37",0.225130693884657,0.331392506148255,0.34007100845962,NA
"38",0.281580416761214,0.42145312226151,0.429260662940876,NA
"39",0.159168441890185,0.282295429146551,0.312981120781006,NA
